task	sentence	sentence_id	content	part_of_speech	word_idx
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	at	IN	3
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	Harrow,	NNP	4
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	and	CC	5
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	in	IN	6
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	1869	CD	7
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	entered	VBD	8
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	the	DT	9
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	83rd	CD	10
TSR	He was educated at Harrow, and in 1869 entered the 83rd Foot.	57	Foot.	NNP	11
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	Dorothy	NNP	0
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	attended	VBD	1
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	Miss	NNP	2
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	Porter's	NNP	3
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	School	NNP	4
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	and	CC	5
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	earned	VBD	6
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	a	DT	7
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	B.A.	NNP	8
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	from	IN	9
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	Boston	NNP	10
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	College	NNP	11
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	in	IN	12
TSR	Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.	58	1982.	CD	13
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	King	VBG	0
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	Jr.	NNP	1
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	became	VBD	2
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	an	DT	3
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	associate	JJ	4
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	pastor	NN	5
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	at	IN	6
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	Ebenezer	NNP	7
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	in	IN	8
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	1948,	CD	9
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	and	CC	10
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	his	PRP$	11
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	father	NN	12
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	wrote	VBD	13
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	a	DT	14
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	letter	NN	15
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	of	IN	16
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	recommendation	NN	17
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	for	IN	18
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	him	PRP	19
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	to	TO	20
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	Crozer	NNP	21
TSR	King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.	59	College.	NNP	22
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	In	IN	0
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	1926,	CD	1
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	King	NNP	2
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	started	VBD	3
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	his	PRP$	4
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	ministerial	JJ	5
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	degree	NN	6
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	at	IN	7
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	the	DT	8
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	Morehouse	NNP	9
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	School	NNP	10
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	of	IN	11
TSR	In 1926, King started his ministerial degree at the Morehouse School of Religion.	60	Religion.	NNP	12
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	His	PRP$	0
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	father,	NN	1
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Richert	NNP	2
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Vogt	NNP	3
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	von	NNP	4
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Koch	NNP	5
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	(1838-1913)	NN	6
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	was	VBD	7
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	a	DT	8
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Lieutenant-Colonel	NNP	9
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	in	IN	10
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	the	DT	11
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Royal	NNP	12
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Horse	NNP	13
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Guards	NNP	14
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	of	IN	15
TSR	His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.	61	Sweden.	NNP	16
TSR	He graduated Phi Beta Kappa and magna cum laude (21st of 177) from Harvard University in 1880, and entered Columbia Law School that same year.	62	He	PRP	0
TSR	He graduated Phi Beta Kappa and magna cum laude (21st of 177) from Harvard University in 1880, and entered Columbia Law School that same year.	62	graduated	VBD	1
TSR	He graduated Phi Beta Kappa and magna cum laude (21st of 177) from Harvard University in 1880, and entered Columbia Law School that same year.	62	Phi	NNP	2
TSR	He graduated Phi Beta Kappa and magna cum laude (21st of 177) from Harvard University in 1880, and entered Columbia Law School that same year.	62	Beta	NNP	3
